timestamp,active_users,request_count,error_count,error_rate,cpu_usage,memory_usage,response_time
2025-02-03 03:00:00,140,594,4,0.67,45.36,25.77,131.85
2025-02-03 04:00:00,141,518,0,0.0,42.0,25.41,119.58
2025-02-03 05:00:00,132,535,2,0.37,42.16,25.32,124.86
2025-02-03 06:00:00,150,552,0,0.0,44.08,25.76,121.65
2025-02-03 07:00:00,157,574,2,0.35,45.72,26.01,125.46
2025-02-03 08:00:00,139,513,1,0.19,41.74,25.35,121.52
2025-02-03 09:00:00,144,542,4,0.74,43.6,25.59,128.97
2025-02-03 10:00:00,134,518,2,0.39,41.64,25.27,124.02
2025-02-03 11:00:00,134,522,2,0.38,41.8,25.29,124.07
2025-02-03 12:00:00,155,604,4,0.66,46.96,26.12,131.65
2025-02-03 13:00:00,149,575,2,0.35,45.12,25.86,126.87
2025-02-03 14:00:00,131,475,4,0.84,39.88,25.0,125.98
2025-02-03 15:00:00,133,527,6,1.14,42.32,25.3,132.39
2025-02-03 16:00:00,139,615,5,0.81,46.22,25.86,135.02
2025-02-03 17:00:00,137,525,7,1.33,42.66,25.37,134.11
2025-02-03 18:00:00,124,463,6,1.3,39.04,24.8,130.07
2025-02-03 19:00:00,137,496,1,0.2,40.9,25.22,121.06
2025-02-03 20:00:00,131,430,3,0.7,37.98,24.77,122.43
2025-02-03 21:00:00,125,475,1,0.21,39.1,24.88,119.7
2025-02-03 22:00:00,131,447,0,0.0,38.36,24.86,116.88
2025-02-03 23:00:00,135,499,2,0.4,40.96,25.2,123.2
2025-02-04 00:00:00,136,518,3,0.58,41.9,25.31,125.83
2025-02-04 01:00:00,137,498,5,1.0,41.38,25.23,128.86
2025-02-04 02:00:00,134,519,5,0.96,41.98,25.27,129.87
2025-02-04 03:00:00,132,440,4,0.91,38.56,24.84,124.51
2025-02-04 04:00:00,148,467,3,0.64,40.82,25.3,122.79
2025-02-04 05:00:00,146,507,6,1.18,42.56,25.46,131.23
2025-02-04 06:00:00,149,488,0,0.0,41.44,25.42,118.72
2025-02-04 07:00:00,146,539,0,0.0,43.24,25.62,119.83
2025-02-04 08:00:00,153,578,8,1.38,46.16,25.95,138.44
2025-02-04 09:00:00,148,548,2,0.36,43.96,25.7,124.79
2025-02-04 10:00:00,153,477,3,0.63,41.62,25.45,123.39
2025-02-04 11:00:00,156,590,6,1.02,46.68,26.07,134.28
2025-02-04 12:00:00,159,514,3,0.58,43.58,25.75,125.32
2025-02-04 13:00:00,153,601,2,0.33,46.48,26.06,127.79
2025-02-04 14:00:00,169,589,2,0.34,47.28,26.32,126.32
2025-02-04 15:00:00,139,534,7,1.31,43.18,25.45,134.47
2025-02-04 16:00:00,144,577,0,0.0,44.6,25.77,122.52
2025-02-04 17:00:00,137,520,6,1.15,42.36,25.34,132.91
2025-02-04 18:00:00,118,433,2,0.46,36.96,24.52,120.64
2025-02-04 19:00:00,133,506,4,0.79,41.28,25.19,127.09
2025-02-04 20:00:00,139,559,4,0.72,43.88,25.58,129.82
2025-02-04 21:00:00,136,486,1,0.21,40.42,25.15,120.53
2025-02-04 22:00:00,138,546,4,0.73,43.28,25.49,129.09
2025-02-04 23:00:00,162,619,2,0.32,47.92,26.34,127.36
2025-02-05 00:00:00,153,595,3,0.5,46.34,26.04,129.44
2025-02-05 01:00:00,167,630,6,0.95,49.16,26.49,135.91
2025-02-05 02:00:00,159,570,5,0.88,46.02,26.03,132.17
2025-02-05 03:00:00,152,631,7,1.11,48.1,26.2,138.86
2025-02-05 04:00:00,128,473,3,0.63,39.46,24.92,124.24
2025-02-05 05:00:00,131,552,4,0.72,42.96,25.38,129.63
2025-02-05 06:00:00,124,473,2,0.42,39.04,24.84,122.62
2025-02-05 07:00:00,128,444,6,1.35,38.6,24.78,128.44
2025-02-05 08:00:00,140,586,5,0.85,45.14,25.73,132.95
2025-02-05 09:00:00,148,600,5,0.83,46.34,25.96,133.64
2025-02-05 10:00:00,141,540,5,0.93,43.38,25.52,131.38
2025-02-05 11:00:00,141,554,7,1.26,44.14,25.59,134.93
2025-02-05 12:00:00,142,556,6,1.08,44.2,25.62,133.56
2025-02-05 13:00:00,142,512,7,1.37,42.54,25.4,133.61
2025-02-05 14:00:00,138,542,7,1.29,43.42,25.47,135.24
2025-02-05 15:00:00,127,519,7,1.35,41.62,25.13,134.01
2025-02-05 16:00:00,149,595,4,0.67,46.12,25.96,130.87
2025-02-05 17:00:00,145,582,1,0.17,44.98,25.81,124.55
2025-02-05 18:00:00,145,528,1,0.19,42.82,25.54,122.25
2025-02-05 19:00:00,149,522,3,0.57,43.1,25.59,125.72
2025-02-05 20:00:00,149,576,0,0.0,44.96,25.86,122.12
2025-02-05 21:00:00,143,500,3,0.6,41.74,25.36,125.49
2025-02-05 22:00:00,136,450,4,0.89,39.28,24.97,124.08
2025-02-05 23:00:00,143,558,1,0.18,43.86,25.65,123.74
2025-02-06 00:00:00,151,560,5,0.89,44.98,25.82,131.23
2025-02-06 01:00:00,170,579,3,0.52,47.06,26.29,128.35
2025-02-06 02:00:00,136,489,0,0.0,40.44,25.16,119.03
2025-02-06 03:00:00,139,469,4,0.85,40.28,25.12,125.37
2025-02-06 04:00:00,157,611,2,0.33,47.2,26.2,127.56
2025-02-06 05:00:00,165,739,3,0.41,53.06,27.0,135.9
2025-02-06 06:00:00,140,529,2,0.38,42.56,25.45,124.5
2025-02-06 07:00:00,145,538,7,1.3,43.82,25.59,134.7
2025-02-06 08:00:00,152,605,1,0.17,46.46,26.06,125.36
2025-02-06 09:00:00,159,604,5,0.83,47.38,26.2,133.92
2025-02-06 10:00:00,149,541,2,0.37,43.76,25.69,125.17
2025-02-06 11:00:00,166,642,6,0.93,49.56,26.53,136.53
2025-02-06 12:00:00,160,579,6,1.04,46.56,26.09,133.75
2025-02-06 13:00:00,152,543,1,0.18,43.98,25.75,123.11
2025-02-06 14:00:00,140,511,6,1.17,42.24,25.36,131.7
2025-02-06 15:00:00,131,431,3,0.7,38.02,24.78,122.13
2025-02-06 16:00:00,150,565,6,1.06,45.2,25.82,133.25
2025-02-06 17:00:00,151,520,5,0.96,43.38,25.62,129.78
2025-02-06 18:00:00,158,645,5,0.78,48.94,26.39,135.39
2025-02-06 19:00:00,144,502,0,0.0,41.6,25.39,118.72
2025-02-06 20:00:00,154,525,5,0.95,43.82,25.7,129.67
2025-02-06 21:00:00,149,630,4,0.63,47.52,26.13,133.02
2025-02-06 22:00:00,152,533,2,0.38,43.68,25.7,124.76
2025-02-06 23:00:00,144,554,1,0.18,43.78,25.65,123.37
2025-02-07 00:00:00,125,449,4,0.89,38.36,24.75,124.9
2025-02-07 01:00:00,142,569,3,0.53,44.42,25.68,128.11
2025-02-07 02:00:00,145,585,4,0.68,45.4,25.82,130.8
2025-02-07 03:00:00,158,558,2,0.36,45.16,25.95,124.89
2025-02-07 04:00:00,161,647,2,0.31,48.96,26.45,129.28
2025-02-07 05:00:00,154,582,4,0.69,46.0,25.99,130.37
2025-02-07 06:00:00,156,505,6,1.19,43.28,25.64,130.83
2025-02-07 07:00:00,146,543,7,1.29,44.1,25.64,135.38
2025-02-07 08:00:00,157,561,1,0.18,45.1,25.95,123.31
2025-02-07 09:00:00,165,615,3,0.49,48.1,26.38,129.8
2025-02-07 10:00:00,139,534,7,1.31,43.18,25.45,135.12
2025-02-07 11:00:00,135,470,5,1.06,40.1,25.05,127.55
2025-02-07 12:00:00,139,542,6,1.11,43.4,25.49,132.87
2025-02-07 13:00:00,139,513,5,0.97,42.14,25.35,130.02
2025-02-07 14:00:00,150,611,2,0.33,46.64,26.05,127.8
2025-02-07 15:00:00,138,524,7,1.34,42.7,25.38,134.24
2025-02-07 16:00:00,148,580,3,0.52,45.34,25.86,128.34
2025-02-07 17:00:00,148,534,4,0.75,43.6,25.63,128.69
2025-02-07 18:00:00,158,622,2,0.32,47.72,26.27,127.79
2025-02-07 19:00:00,174,649,9,1.39,50.78,26.73,142.57
2025-02-07 20:00:00,171,610,2,0.33,48.28,26.47,127.68
2025-02-07 21:00:00,167,611,2,0.33,48.0,26.39,127.86
2025-02-07 22:00:00,153,584,0,0.0,45.6,25.98,122.29
2025-02-07 23:00:00,148,568,2,0.35,44.76,25.8,125.84
2025-02-08 00:00:00,149,517,4,0.77,43.0,25.57,127.77
2025-02-08 01:00:00,150,516,7,1.36,43.34,25.58,133.55
2025-02-08 02:00:00,163,659,7,1.06,50.1,26.55,139.99
2025-02-08 03:00:00,176,685,9,1.31,52.38,26.95,144.68
2025-02-08 04:00:00,162,566,0,0.0,45.6,26.07,121.86
2025-02-08 05:00:00,136,519,4,0.77,42.04,25.31,128.18
2025-02-08 06:00:00,123,503,3,0.6,40.26,24.98,125.49
2025-02-08 07:00:00,142,488,3,0.61,41.18,25.28,124.41
2025-02-08 08:00:00,137,562,4,0.71,43.84,25.55,129.76
2025-02-08 09:00:00,163,636,1,0.16,48.58,26.44,126.99
2025-02-08 10:00:00,153,598,1,0.17,46.26,26.05,125.89
2025-02-08 11:00:00,154,557,6,1.08,45.2,25.86,133.12
2025-02-08 12:00:00,151,589,3,0.51,45.94,25.96,128.53
2025-02-08 13:00:00,153,614,1,0.16,46.9,26.13,126.29
2025-02-08 14:00:00,145,617,7,1.13,46.98,25.98,138.7
2025-02-08 15:00:00,138,509,2,0.39,41.6,25.3,123.84
2025-02-08 16:00:00,136,477,3,0.63,40.26,25.11,123.28
2025-02-08 17:00:00,162,593,3,0.51,46.98,26.21,128.81
2025-02-08 18:00:00,163,648,2,0.31,49.16,26.5,129.59
2025-02-08 19:00:00,159,520,5,0.96,44.02,25.78,129.72
2025-02-08 20:00:00,148,530,6,1.13,43.64,25.61,132.59
2025-02-08 21:00:00,151,558,4,0.72,44.8,25.81,129.33
2025-02-08 22:00:00,149,576,6,1.04,45.56,25.86,134.07
2025-02-08 23:00:00,147,505,2,0.4,42.16,25.46,122.56
2025-02-09 00:00:00,153,533,5,0.94,44.06,25.72,130.34
2025-02-09 01:00:00,142,551,0,0.0,43.4,25.59,121.26
2025-02-09 02:00:00,150,559,0,0.0,44.36,25.8,120.95
2025-02-09 03:00:00,153,599,5,0.83,46.7,26.05,133.19
2025-02-09 04:00:00,149,520,6,1.15,43.32,25.58,131.67
2025-02-09 05:00:00,157,543,1,0.18,44.38,25.86,122.71
2025-02-09 06:00:00,158,585,3,0.51,46.34,26.09,127.99
2025-02-09 07:00:00,149,644,7,1.09,48.38,26.2,140.12
2025-02-09 08:00:00,147,575,0,0.0,44.76,25.82,122.36
2025-02-09 09:00:00,154,607,4,0.66,47.0,26.11,132.02
2025-02-09 10:00:00,140,578,8,1.38,45.12,25.69,138.6
2025-02-09 11:00:00,140,547,2,0.37,43.28,25.54,125.45
2025-02-09 12:00:00,135,518,6,1.16,42.12,25.29,131.85
2025-02-09 13:00:00,148,509,4,0.79,42.6,25.51,127.29
2025-02-09 14:00:00,158,625,1,0.16,47.74,26.29,126.19
2025-02-09 15:00:00,159,552,3,0.54,45.1,25.94,126.82
2025-02-09 16:00:00,165,573,6,1.05,46.72,26.16,133.3
2025-02-09 17:00:00,166,594,6,1.01,47.64,26.29,134.93
2025-02-09 18:00:00,164,570,3,0.53,46.22,26.13,127.87
2025-02-09 19:00:00,148,516,4,0.78,42.88,25.54,127.64
2025-02-09 20:00:00,142,527,2,0.38,42.64,25.48,124.06
2025-02-09 21:00:00,133,502,5,1.0,41.22,25.17,129.54
2025-02-09 22:00:00,138,462,0,0.0,39.52,25.07,116.79
2025-02-09 23:00:00,154,601,4,0.67,46.76,26.08,131.57
2025-02-10 00:00:00,141,563,2,0.36,44.0,25.64,126.73
2025-02-10 01:00:00,142,546,1,0.18,43.3,25.57,123.01
2025-02-10 02:00:00,143,610,6,0.98,46.44,25.91,135.84
2025-02-10 03:00:00,134,536,4,0.75,42.56,25.36,129.57
2025-02-10 04:00:00,152,620,7,1.13,47.66,26.14,137.81
2025-02-10 05:00:00,164,617,0,0.0,47.8,26.37,123.82
2025-02-10 06:00:00,153,644,2,0.31,48.2,26.28,129.69
2025-02-10 07:00:00,145,488,4,0.82,41.52,25.34,126.75
2025-02-10 08:00:00,161,632,8,1.27,48.96,26.38,140.08
2025-02-10 09:00:00,144,556,7,1.26,44.46,25.66,135.92
2025-02-10 10:00:00,134,542,5,0.92,42.9,25.39,130.82
2025-02-10 11:00:00,129,585,7,1.2,44.42,25.5,137.67
2025-02-10 12:00:00,138,495,4,0.81,41.24,25.24,126.69
2025-02-10 13:00:00,154,595,0,0.0,46.12,26.05,122.42
2025-02-10 14:00:00,145,591,6,1.02,45.84,25.85,135.55
2025-02-10 15:00:00,151,565,7,1.24,45.38,25.84,135.53
2025-02-10 16:00:00,159,579,0,0.0,45.88,26.07,122.17
2025-02-10 17:00:00,153,602,2,0.33,46.52,26.07,127.49
2025-02-10 18:00:00,162,536,0,0.0,44.4,25.92,119.96
2025-02-10 19:00:00,130,554,5,0.9,43.06,25.37,132.5
2025-02-10 20:00:00,131,503,0,0.0,40.6,25.14,119.08
2025-02-10 21:00:00,141,540,4,0.74,43.28,25.52,128.48
2025-02-10 22:00:00,142,497,7,1.41,41.94,25.32,132.56
2025-02-10 23:00:00,153,534,3,0.56,43.9,25.73,126.34
2025-02-11 00:00:00,163,600,6,1.0,47.64,26.26,134.79
2025-02-11 01:00:00,160,571,3,0.53,45.94,26.05,127.85
2025-02-11 02:00:00,165,628,4,0.64,48.72,26.44,132.6
2025-02-11 03:00:00,163,617,7,1.13,48.42,26.35,137.89
2025-02-11 04:00:00,150,565,2,0.35,44.8,25.82,125.5
2025-02-11 05:00:00,148,486,4,0.82,41.68,25.39,126.59
2025-02-11 06:00:00,172,644,6,0.93,50.12,26.66,136.56
2025-02-11 07:00:00,150,596,5,0.84,46.34,25.98,133.55
2025-02-11 08:00:00,142,571,6,1.05,44.8,25.7,134.66
2025-02-11 09:00:00,143,519,6,1.16,42.8,25.45,131.89
2025-02-11 10:00:00,129,491,1,0.2,40.06,25.03,121.42
2025-02-11 11:00:00,139,506,4,0.79,41.76,25.31,127.07
2025-02-11 12:00:00,157,620,2,0.32,47.56,26.24,128.06
2025-02-11 13:00:00,160,564,3,0.53,45.66,26.02,127.1
2025-02-11 14:00:00,156,606,5,0.83,47.22,26.15,133.48
2025-02-11 15:00:00,158,652,6,0.92,49.32,26.42,137.24
2025-02-11 16:00:00,152,593,7,1.18,46.58,26.0,137.21
2025-02-11 17:00:00,152,603,4,0.66,46.68,26.05,131.06
2025-02-11 18:00:00,168,619,7,1.13,48.9,26.45,137.94
2025-02-11 19:00:00,154,536,4,0.75,44.16,25.76,128.57
2025-02-11 20:00:00,135,462,1,0.22,39.38,25.01,119.65
2025-02-11 21:00:00,149,590,3,0.51,45.82,25.93,128.07
2025-02-11 22:00:00,140,619,2,0.32,46.16,25.89,129.35
2025-02-11 23:00:00,148,612,2,0.33,46.52,26.02,128.04
2025-02-12 00:00:00,144,538,7,1.3,43.74,25.57,134.32
2025-02-12 01:00:00,136,490,3,0.61,40.78,25.17,124.68
2025-02-12 02:00:00,140,506,5,0.99,41.94,25.33,129.4
2025-02-12 03:00:00,156,600,1,0.17,46.58,26.12,125.18
2025-02-12 04:00:00,150,508,4,0.79,42.72,25.54,127.15
2025-02-12 05:00:00,144,499,2,0.4,41.68,25.38,122.67
2025-02-12 06:00:00,150,496,2,0.4,42.04,25.48,122.25
2025-02-12 07:00:00,156,580,4,0.69,46.08,26.02,130.33
2025-02-12 08:00:00,171,694,2,0.29,51.64,26.89,130.93
2025-02-12 09:00:00,165,649,5,0.77,49.66,26.55,135.35
2025-02-12 10:00:00,162,618,5,0.81,48.18,26.33,134.46
2025-02-12 11:00:00,145,540,3,0.56,43.5,25.6,127.1
2025-02-12 12:00:00,133,473,6,1.27,40.16,25.02,130.04
2025-02-12 13:00:00,130,537,5,0.93,42.38,25.29,130.75
2025-02-12 14:00:00,136,494,4,0.81,41.04,25.19,126.73
2025-02-12 15:00:00,146,534,3,0.56,43.34,25.59,126.08
2025-02-12 16:00:00,146,567,2,0.35,44.56,25.76,126.08
2025-02-12 17:00:00,176,656,5,0.76,50.82,26.8,134.63
2025-02-12 18:00:00,170,637,4,0.63,49.48,26.58,132.95
2025-02-12 19:00:00,181,672,2,0.3,51.56,26.98,129.93
2025-02-12 20:00:00,184,704,8,1.14,53.68,27.2,143.22
2025-02-12 21:00:00,160,643,7,1.09,49.22,26.41,139.7
2025-02-12 22:00:00,162,544,3,0.55,45.02,25.96,126.61
2025-02-12 23:00:00,156,584,5,0.86,46.34,26.04,132.28
2025-02-13 00:00:00,151,561,8,1.43,45.32,25.82,137.58
2025-02-13 01:00:00,156,648,2,0.31,48.6,26.36,129.23
2025-02-13 02:00:00,163,626,2,0.32,48.28,26.39,128.14
2025-02-13 03:00:00,161,579,6,1.04,46.64,26.11,134.08
2025-02-13 04:00:00,159,630,1,0.16,48.02,26.33,126.62
2025-02-13 05:00:00,163,683,2,0.29,50.56,26.68,130.94
2025-02-13 06:00:00,149,538,7,1.3,44.14,25.67,134.67
2025-02-13 07:00:00,154,578,3,0.52,45.74,25.97,128.17
2025-02-13 08:00:00,156,640,8,1.25,48.88,26.32,140.93
2025-02-13 09:00:00,158,554,5,0.9,45.3,25.93,131.54
2025-02-13 10:00:00,143,554,6,1.08,44.2,25.63,133.69
2025-02-13 11:00:00,141,487,1,0.21,40.86,25.25,120.58
2025-02-13 12:00:00,140,565,2,0.35,44.0,25.62,125.6
2025-02-13 13:00:00,131,502,3,0.6,40.86,25.13,125.48
2025-02-13 14:00:00,152,570,1,0.18,45.06,25.89,123.56
2025-02-13 15:00:00,168,627,5,0.8,49.02,26.5,133.99
2025-02-13 16:00:00,166,635,1,0.16,48.78,26.5,126.78
2025-02-13 17:00:00,177,664,1,0.15,50.82,26.86,127.21
2025-02-13 18:00:00,171,647,9,1.39,50.46,26.66,143.23
2025-02-13 19:00:00,164,675,3,0.44,50.42,26.66,132.17
2025-02-13 20:00:00,156,601,8,1.33,47.32,26.12,139.13
2025-02-13 21:00:00,160,650,2,0.31,49.0,26.45,128.75
2025-02-13 22:00:00,170,611,5,0.82,48.54,26.45,133.35
2025-02-13 23:00:00,176,626,5,0.8,49.62,26.65,133.68
2025-02-14 00:00:00,172,684,3,0.44,51.42,26.86,133.06
2025-02-14 01:00:00,145,507,3,0.59,42.18,25.43,125.65
2025-02-14 02:00:00,153,537,4,0.74,44.12,25.74,128.39
2025-02-14 03:00:00,152,537,4,0.74,44.04,25.72,128.56
2025-02-14 04:00:00,152,578,4,0.69,45.68,25.93,130.31
2025-02-14 05:00:00,156,486,7,1.44,42.62,25.55,131.58
2025-02-14 06:00:00,166,648,3,0.46,49.5,26.56,131.03
2025-02-14 07:00:00,168,622,2,0.32,48.52,26.47,128.24
2025-02-14 08:00:00,164,649,6,0.92,49.68,26.53,137.72
2025-02-14 09:00:00,160,577,3,0.52,46.18,26.09,128.25
2025-02-14 10:00:00,168,643,1,0.16,49.26,26.57,126.79
2025-02-14 11:00:00,153,566,6,1.06,45.48,25.89,133.59
2025-02-14 12:00:00,155,578,4,0.69,45.92,25.99,130.5
2025-02-14 13:00:00,154,583,6,1.03,46.24,25.99,134.92
2025-02-14 14:00:00,155,613,4,0.65,47.32,26.17,131.85
2025-02-14 15:00:00,148,539,6,1.11,44.0,25.66,132.44
2025-02-14 16:00:00,143,575,2,0.35,44.64,25.73,126.84
2025-02-14 17:00:00,152,549,2,0.36,44.32,25.79,124.51
2025-02-14 18:00:00,161,575,6,1.04,46.48,26.09,133.63
2025-02-14 19:00:00,178,665,0,0.0,50.84,26.88,125.69
2025-02-14 20:00:00,174,617,6,0.97,49.2,26.57,136.12
2025-02-14 21:00:00,166,632,5,0.79,49.06,26.48,134.18
2025-02-14 22:00:00,157,596,4,0.67,46.8,26.12,131.41
2025-02-14 23:00:00,159,573,2,0.35,45.84,26.05,125.97
2025-02-15 00:00:00,143,529,3,0.57,42.9,25.5,126.39
2025-02-15 01:00:00,145,555,7,1.26,44.5,25.67,135.65
2025-02-15 02:00:00,149,553,7,1.27,44.74,25.75,135.27
2025-02-15 03:00:00,143,542,1,0.18,43.22,25.57,122.69
2025-02-15 04:00:00,172,624,3,0.48,49.02,26.56,129.71
2025-02-15 05:00:00,166,643,3,0.47,49.3,26.54,130.88
2025-02-15 06:00:00,179,651,6,0.92,50.96,26.83,137.27
2025-02-15 07:00:00,179,594,8,1.35,48.88,26.55,138.12
2025-02-15 08:00:00,162,582,4,0.69,46.64,26.15,130.66
2025-02-15 09:00:00,160,634,8,1.26,48.96,26.37,140.6
2025-02-15 10:00:00,181,697,8,1.15,53.16,27.11,142.68
2025-02-15 11:00:00,170,576,1,0.17,46.74,26.28,123.2
2025-02-15 12:00:00,186,661,8,1.21,52.12,27.02,141.78
2025-02-15 13:00:00,174,588,3,0.51,47.74,26.42,128.57
2025-02-15 14:00:00,172,599,2,0.33,47.92,26.44,126.61
2025-02-15 15:00:00,166,650,1,0.15,49.38,26.57,127.08
2025-02-15 16:00:00,167,689,5,0.73,51.42,26.79,137.01
2025-02-15 17:00:00,157,567,7,1.23,45.94,25.98,136.16
2025-02-15 18:00:00,166,691,4,0.58,51.32,26.77,135.13
2025-02-15 19:00:00,150,550,3,0.55,44.3,25.75,127.3
2025-02-15 20:00:00,169,613,3,0.49,48.34,26.45,128.67
2025-02-15 21:00:00,166,655,8,1.22,50.28,26.59,141.63
2025-02-15 22:00:00,155,530,5,0.94,44.1,25.75,130.35
2025-02-15 23:00:00,167,581,8,1.38,47.4,26.25,137.66
2025-02-16 00:00:00,165,654,1,0.15,49.46,26.57,127.4
2025-02-16 01:00:00,175,679,9,1.33,52.06,26.89,144.8
2025-02-16 02:00:00,166,603,3,0.5,47.7,26.34,129.33
2025-02-16 03:00:00,164,665,2,0.3,49.92,26.61,130.02
2025-02-16 04:00:00,164,589,2,0.34,46.88,26.23,126.57
2025-02-16 05:00:00,157,640,1,0.16,48.26,26.34,127.46
2025-02-16 06:00:00,153,596,7,1.17,46.78,26.04,137.39
2025-02-16 07:00:00,156,583,3,0.51,46.1,26.04,128.03
2025-02-16 08:00:00,164,644,9,1.4,49.78,26.5,142.97
2025-02-16 09:00:00,174,614,7,1.14,49.18,26.55,136.87
2025-02-16 10:00:00,170,689,4,0.58,51.56,26.84,135.3
2025-02-16 11:00:00,156,606,1,0.17,46.82,26.15,125.98
2025-02-16 12:00:00,156,574,2,0.35,45.64,25.99,126.13
2025-02-16 13:00:00,143,507,7,1.38,42.42,25.39,133.04
2025-02-16 14:00:00,163,574,3,0.52,46.3,26.13,127.94
2025-02-16 15:00:00,165,677,3,0.44,50.58,26.69,132.2
2025-02-16 16:00:00,175,656,5,0.76,50.74,26.78,135.25
2025-02-16 17:00:00,166,610,2,0.33,47.88,26.37,127.63
2025-02-16 18:00:00,156,544,2,0.37,44.44,25.84,124.73
2025-02-16 19:00:00,158,652,1,0.15,48.82,26.42,127.84
2025-02-16 20:00:00,176,650,8,1.23,50.88,26.77,139.78
2025-02-16 21:00:00,183,699,4,0.57,53.0,27.16,135.19
2025-02-16 22:00:00,180,697,9,1.29,53.18,27.09,145.45
2025-02-16 23:00:00,177,668,8,1.2,51.68,26.88,142.11
2025-02-17 00:00:00,160,576,4,0.69,46.24,26.08,130.35
2025-02-17 01:00:00,157,565,6,1.06,45.76,25.96,133.16
2025-02-17 02:00:00,158,558,7,1.25,45.66,25.95,135.74
2025-02-17 03:00:00,151,627,7,1.12,47.86,26.16,138.63
2025-02-17 04:00:00,149,545,1,0.18,43.82,25.71,122.37
2025-02-17 05:00:00,157,544,2,0.37,44.52,25.86,124.41
2025-02-17 06:00:00,155,543,5,0.92,44.62,25.82,130.7
2025-02-17 07:00:00,163,598,2,0.33,47.16,26.25,126.49
2025-02-17 08:00:00,158,535,0,0.0,44.04,25.84,120.09
2025-02-17 09:00:00,152,614,1,0.16,46.82,26.11,126.26
2025-02-17 10:00:00,148,550,4,0.73,44.24,25.71,128.94
2025-02-17 11:00:00,166,694,4,0.58,51.44,26.79,135.43
2025-02-17 12:00:00,143,553,0,0.0,43.56,25.62,121.39
2025-02-17 13:00:00,146,541,5,0.92,43.82,25.62,131.08
2025-02-17 14:00:00,148,473,0,0.0,40.76,25.33,117.24
2025-02-17 15:00:00,151,540,2,0.37,43.88,25.72,124.73
2025-02-17 16:00:00,158,621,6,0.97,48.08,26.27,135.74
2025-02-17 17:00:00,169,654,4,0.61,50.08,26.65,132.87
2025-02-17 18:00:00,179,651,5,0.77,50.86,26.83,135.17
2025-02-17 19:00:00,188,734,5,0.68,54.9,27.43,137.94
2025-02-17 20:00:00,171,684,6,0.88,51.64,26.84,139.28
2025-02-17 21:00:00,169,630,5,0.79,49.22,26.53,134.12
2025-02-17 22:00:00,160,564,7,1.24,46.06,26.02,135.5
2025-02-17 23:00:00,172,579,0,0.0,46.92,26.34,121.36
2025-02-18 00:00:00,160,550,1,0.18,44.9,25.95,122.8
2025-02-18 01:00:00,169,604,5,0.83,48.18,26.4,132.92
2025-02-18 02:00:00,147,608,5,0.82,46.58,25.98,134.16
2025-02-18 03:00:00,167,614,4,0.65,48.32,26.41,130.86
2025-02-18 04:00:00,164,591,3,0.51,47.06,26.23,128.57
2025-02-18 05:00:00,156,552,8,1.45,45.36,25.88,136.83
2025-02-18 06:00:00,158,577,5,0.87,46.22,26.05,132.14
2025-02-18 07:00:00,158,622,4,0.64,47.92,26.27,132.39
2025-02-18 08:00:00,161,619,4,0.65,48.04,26.31,132.08
2025-02-18 09:00:00,170,671,3,0.45,50.74,26.75,132.55
2025-02-18 10:00:00,157,617,8,1.3,48.04,26.23,139.81
2025-02-18 11:00:00,158,593,4,0.67,46.76,26.12,131.24
2025-02-18 12:00:00,182,619,4,0.65,49.72,26.73,130.81
2025-02-18 13:00:00,170,623,2,0.32,48.72,26.52,127.75
2025-02-18 14:00:00,165,562,5,0.89,46.18,26.11,131.9
2025-02-18 15:00:00,186,651,5,0.77,51.42,26.97,134.18
2025-02-18 16:00:00,182,691,8,1.16,53.0,27.09,142.86
2025-02-18 17:00:00,178,680,6,0.88,52.04,26.96,139.09
2025-02-18 18:00:00,142,489,7,1.43,41.62,25.29,132.51
2025-02-18 19:00:00,152,541,4,0.74,44.2,25.74,128.66
2025-02-18 20:00:00,147,561,6,1.07,44.8,25.75,133.31
2025-02-18 21:00:00,156,569,5,0.88,45.74,25.96,131.73
2025-02-18 22:00:00,147,525,4,0.76,43.16,25.57,127.96
2025-02-18 23:00:00,153,584,5,0.86,46.1,25.98,132.14
2025-02-19 00:00:00,149,528,1,0.19,43.14,25.62,122.17
2025-02-19 01:00:00,146,563,3,0.53,44.5,25.74,128.08
2025-02-19 02:00:00,149,617,7,1.13,47.3,26.07,138.02
2025-02-19 03:00:00,154,596,7,1.17,46.86,26.06,136.32
2025-02-19 04:00:00,161,618,4,0.65,48.0,26.31,132.28
2025-02-19 05:00:00,157,611,5,0.82,47.5,26.2,134.11
2025-02-19 06:00:00,154,611,1,0.16,46.86,26.13,125.72
2025-02-19 07:00:00,160,679,9,1.33,50.86,26.59,144.35
2025-02-19 08:00:00,154,635,7,1.1,48.42,26.25,139.67
2025-02-19 09:00:00,149,558,0,0.0,44.24,25.77,121.52
2025-02-19 10:00:00,152,623,6,0.96,47.68,26.16,135.96
2025-02-19 11:00:00,167,639,2,0.31,49.12,26.54,128.96
2025-02-19 12:00:00,148,554,7,1.26,44.7,25.73,135.29
2025-02-19 13:00:00,164,586,2,0.34,46.76,26.21,125.92
2025-02-19 14:00:00,178,669,6,0.9,51.6,26.9,138.19
2025-02-19 15:00:00,178,644,7,1.09,50.7,26.78,138.64
2025-02-19 16:00:00,170,635,5,0.79,49.5,26.57,134.6
